"CustomerID;""Age"";""Gender"";""LocationType"";""Occupation"";""IncomeGroup"";""MaritalStatus"";""ProductType"";""PremiumAmount"";""CoverageAmount"";""RiskScore"";""ClaimsMade"";""BrowsingTime"";""PreferredDevice"";""PaymentMode"";""CampaignSource"";""ClickedOffer"";""PolicyRenewed"";""Churned"";""DependentsCount"";""AvgMonthlySpending"";""PagesViewed"";""SessionDuration"";""DaysSinceLastVisit"";""RegionTier"";""ReferralUsed"";""TravelDays"";""ChurnRiskScore"""
"109;53;""Male"";""Rural"";""Business Owner"";""Upper"";""Married"";""Life Insurance"";28999;20000000;""High"";1;8.7;""Mobile"";""Credit Card"";""Google Ads"";1;0;0;3;9387;7;13.4;14;""Tier 3"";""No"";"""";4.1000000000000005"
"110;26;""Female"";""Urban"";""Housewife"";""Lower"";""Married"";""Health Insurance"";8865;300000;""Medium"";1;14.5;""Desktop"";""Debit Card"";""Google Ads"";0;1;0;3;6057;11;13.2;18;""Tier 3"";""Yes"";"""";5.0"
"111;54;""Male"";""Semi-Urban"";""Teacher"";""Middle"";""Married"";""Pocket Insurance"";567;300000;""Medium"";1;6.9;""App"";""Credit Card"";""Google Ads"";0;1;0;1;9351;3;13.7;79;""Tier 2"";""Yes"";"""";4.6"
"112;63;""Male"";""Urban"";""Business Owner"";""Upper"";""Married"";""Travel Insurance"";729;200000;""Low"";2;5.6;""Mobile"";""NetBanking"";""Google Ads"";0;1;1;0;8045;2;300.0;37;""Tier 2"";""Yes"";""3.0"";6.8999999999999995"
"113;18;""Male"";""Urban"";""IT Professional"";""Upper"";""Single"";""Pocket Insurance"";303;10000;""Medium"";1;7.0;""Mobile"";""Credit Card"";""App"";0;1;0;1;14356;16;17.4;53;""Tier 3"";""Yes"";"""";4.199999999999999"
"114;61;""Female"";""Urban"";""Student"";""Lower"";""Single"";""Life Insurance"";22777;10000000;""Medium"";1;4.0;""Mobile"";""UPI"";""Partner Site"";1;0;0;0;12924;9;9.9;14;""Tier 3"";""Yes"";"""";4.6"
"115;18;""Female"";""Rural"";""Housewife"";""Lower"";""Married"";""Pocket Insurance"";303;10000;""High"";0;11.8;""App"";""NetBanking"";""Partner Site"";1;0;0;0;13197;8;11.4;50;""Tier 2"";""No"";"""";5.699999999999999"
"116;45;""Male"";""Urban"";""Business Owner"";""Upper"";""Married"";""Health Insurance"";17092;750000;""Medium"";1;8.8;""Mobile"";""UPI"";""SMS"";0;0;0;0;3920;2;14.4;80;""Tier 1"";""No"";"""";5.3999999999999995"
"117;45;""Male"";""Rural"";""IT Professional"";""Upper"";""Single"";""Health Insurance"";13572;400000;""Medium"";0;5.8;""Desktop"";""NetBanking"";""SMS"";1;0;0;3;12910;18;12.7;53;""Tier 1"";""Yes"";"""";4.3"
"118;53;""Male"";""Rural"";""Teacher"";""Middle"";""Married"";""Life Insurance"";22777;10000000;""Medium"";1;11.3;""Mobile"";""Credit Card"";""SMS"";1;1;0;1;7966;14;12.9;41;""Tier 3"";""No"";"""";4.3"
"119;36;""Female"";""Urban"";""Student"";""Lower"";""Single"";""Health Insurance"";11407;400000;""Low"";1;9.2;""Mobile"";""NetBanking"";""SMS"";0;0;0;3;14716;10;13.3;58;""Tier 3"";""Yes"";"""";5.0"
"120;18;""Male"";""Semi-Urban"";""Engineer"";""Upper"";""Single"";""Life Insurance"";6419;1500000;""Medium"";0;1.1;""Mobile"";""Credit Card"";""Email"";0;1;0;2;5297;18;15.5;5;""Tier 1"";""Yes"";"""";3.5"
"121;55;""Male"";""Urban"";""Business Owner"";""Upper"";""Married"";""Travel Insurance"";458;50000;""Low"";2;8.3;""Mobile"";""NetBanking"";""App"";1;1;1;0;9361;2;420.0;70;""Tier 3"";""No"";""7.0"";6.8999999999999995"
"122;21;""Female"";""Urban"";""Freelancer"";""Middle"";""Single"";""Pocket Insurance"";303;10000;""Medium"";1;4.3;""Mobile"";""UPI"";""Google Ads"";1;0;0;0;10971;9;11.1;49;""Tier 2"";""No"";"""";5.0"
"123;42;""Male"";""Urban"";""Freelancer"";""Middle"";""Married"";""Life Insurance"";28999;20000000;""Low"";1;10.6;""App"";""Credit Card"";""SMS"";1;0;0;3;12114;13;15.6;78;""Tier 3"";""Yes"";"""";4.3"
"124;44;""Male"";""Rural"";""Engineer"";""Upper"";""Married"";""Life Insurance"";22777;10000000;""Low"";3;6.8;""App"";""NetBanking"";""App"";0;0;0;0;10775;7;17.8;23;""Tier 1"";""No"";"""";5.1000000000000005"
"125;19;""Female"";""Rural"";""Housewife"";""Lower"";""Married"";""Health Insurance"";8225;1000000;""Medium"";1;19.6;""App"";""UPI"";""SMS"";1;1;0;2;12721;11;10.2;1;""Tier 2"";""No"";"""";5.4"
"126;30;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Life Insurance"";6419;1500000;""Low"";0;5.7;""Desktop"";""Credit Card"";""Partner Site"";1;0;0;2;14776;12;18.9;77;""Tier 3"";""No"";"""";4.6"
"127;41;""Female"";""Rural"";""Engineer"";""Upper"";""Single"";""Pocket Insurance"";538;200000;""Medium"";0;14.3;""Mobile"";""Debit Card"";""Google Ads"";0;1;0;0;12114;5;8.6;22;""Tier 1"";""Yes"";"""";4.6"
"128;43;""Female"";""Urban"";""Student"";""Lower"";""Single"";""Pocket Insurance"";538;200000;""High"";3;7.6;""Desktop"";""Debit Card"";""App"";1;0;1;3;14586;10;13.0;85;""Tier 1"";""No"";"""";6.5"
"129;62;""Male"";""Urban"";""Freelancer"";""Middle"";""Single"";""Life Insurance"";22777;10000000;""Medium"";0;5.8;""Mobile"";""Credit Card"";""SMS"";1;0;0;3;9028;14;21.7;53;""Tier 2"";""Yes"";"""";4.3"
"130;23;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Travel Insurance"";422;50000;""Medium"";0;16.6;""App"";""NetBanking"";""Google Ads"";0;0;0;0;10561;7;420.0;55;""Tier 1"";""No"";""5.0"";5.3"
"131;42;""Male"";""Semi-Urban"";""Retired"";""Middle"";""Married"";""Health Insurance"";13572;400000;""Medium"";1;9.8;""App"";""Credit Card"";""Email"";1;0;0;2;7864;3;14.6;50;""Tier 2"";""Yes"";"""";4.3"
"132;42;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Life Insurance"";6419;1500000;""Medium"";2;13.4;""Mobile"";""NetBanking"";""App"";0;1;0;1;6175;16;17.6;52;""Tier 1"";""No"";"""";5.8"
"133;55;""Female"";""Rural"";""Retired"";""Middle"";""Married"";""Travel Insurance"";641;200000;""Medium"";0;11.6;""Desktop"";""UPI"";""Email"";0;1;0;0;4089;3;420.0;68;""Tier 2"";""No"";""14.0"";5.0"
"134;75;""Female"";""Urban"";""Freelancer"";""Middle"";""Single"";""Travel Insurance"";729;50000;""High"";0;12.6;""Mobile"";""UPI"";""App"";0;1;0;3;5393;4;300.0;35;""Tier 1"";""Yes"";""3.0"";5.0"
"135;39;""Male"";""Rural"";""Engineer"";""Upper"";""Married"";""Travel Insurance"";422;50000;""Medium"";1;11.1;""App"";""NetBanking"";""Google Ads"";0;1;0;0;12163;17;300.0;51;""Tier 1"";""No"";""3.0"";4.6"
"136;54;""Female"";""Semi-Urban"";""Freelancer"";""Middle"";""Single"";""Pocket Insurance"";567;300000;""High"";2;12.3;""App"";""Debit Card"";""SMS"";1;0;1;1;9469;11;12.0;77;""Tier 2"";""Yes"";"""";6.2"
"137;18;""Female"";""Semi-Urban"";""Business Owner"";""Upper"";""Married"";""Travel Insurance"";708;200000;""Medium"";0;10.3;""Desktop"";""NetBanking"";""Partner Site"";0;1;0;2;4793;9;840.0;33;""Tier 2"";""No"";""5.0"";4.3999999999999995"
"138;25;""Female"";""Rural"";""Housewife"";""Lower"";""Married"";""Pocket Insurance"";567;300000;""Low"";0;9.2;""Mobile"";""Debit Card"";""Google Ads"";0;0;0;1;10964;6;11.0;82;""Tier 1"";""No"";"""";5.699999999999999"
"139;64;""Male"";""Semi-Urban"";""IT Professional"";""Upper"";""Single"";""Travel Insurance"";622;50000;""High"";1;20.0;""App"";""NetBanking"";""Google Ads"";0;0;0;3;4679;11;180.0;70;""Tier 1"";""No"";""7.0"";4.199999999999999"
"140;78;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Travel Insurance"";979;50000;""High"";0;12.6;""Desktop"";""Credit Card"";""Email"";1;0;0;0;11311;8;840.0;21;""Tier 2"";""Yes"";""5.0"";5.3"
"141;27;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Travel Insurance"";356;50000;""High"";1;12.9;""Desktop"";""UPI"";""SMS"";1;1;0;1;9739;3;120.0;10;""Tier 1"";""No"";""3.0"";5.3"
"142;19;""Male"";""Urban"";""Teacher"";""Middle"";""Married"";""Health Insurance"";6715;500000;""Low"";0;3.5;""App"";""UPI"";""Google Ads"";0;1;0;3;5446;9;19.3;0;""Tier 3"";""No"";"""";4.3"
"143;19;""Female"";""Semi-Urban"";""Teacher"";""Middle"";""Married"";""Pocket Insurance"";303;10000;""Low"";1;7.6;""Mobile"";""UPI"";""Partner Site"";0;0;0;1;12622;14;18.6;24;""Tier 3"";""No"";"""";4.6"
"144;45;""Male"";""Rural"";""Retired"";""Middle"";""Married"";""Life Insurance"";11696;2500000;""Medium"";0;10.4;""Desktop"";""Debit Card"";""Partner Site"";0;0;0;0;4215;6;14.2;51;""Tier 1"";""No"";"""";4.3"
"145;57;""Female"";""Urban"";""Engineer"";""Upper"";""Married"";""Pocket Insurance"";567;300000;""Medium"";1;9.4;""Desktop"";""NetBanking"";""App"";0;0;0;2;11113;9;19.2;43;""Tier 3"";""No"";"""";4.199999999999999"
"146;53;""Male"";""Semi-Urban"";""Business Owner"";""Upper"";""Married"";""Travel Insurance"";417;50000;""Medium"";0;12.2;""Mobile"";""Debit Card"";""SMS"";1;0;0;0;2724;6;60.0;41;""Tier 1"";""No"";""14.0"";4.3999999999999995"
"147;29;""Female"";""Semi-Urban"";""Freelancer"";""Middle"";""Married"";""Pocket Insurance"";538;200000;""High"";0;9.1;""Desktop"";""Credit Card"";""SMS"";1;1;0;2;2625;8;12.4;82;""Tier 3"";""Yes"";"""";5.0"
"148;57;""Male"";""Rural"";""Retired"";""Middle"";""Married"";""Health Insurance"";25593;300000;""High"";2;6.8;""Mobile"";""UPI"";""Email"";0;1;0;2;10244;13;15.2;17;""Tier 2"";""Yes"";"""";5.9"
"149;55;""Male"";""Semi-Urban"";""Business Owner"";""Upper"";""Married"";""Health Insurance"";23314;500000;""Low"";2;8.7;""App"";""NetBanking"";""Email"";1;1;0;2;4653;9;17.4;10;""Tier 1"";""No"";"""";5.3"
"150;18;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Health Insurance"";6715;500000;""Medium"";2;9.5;""Mobile"";""UPI"";""App"";0;0;1;2;14208;12;12.3;45;""Tier 2"";""Yes"";"""";6.2"
"151;54;""Female"";""Urban"";""Housewife"";""Lower"";""Married"";""Pocket Insurance"";538;200000;""High"";1;9.6;""Mobile"";""Debit Card"";""App"";0;1;0;0;6952;6;14.3;19;""Tier 2"";""Yes"";"""";5.3"
"152;56;""Female"";""Urban"";""Freelancer"";""Middle"";""Single"";""Health Insurance"";30920;500000;""High"";2;11.2;""App"";""UPI"";""Email"";0;0;0;3;6223;16;14.2;38;""Tier 1"";""No"";"""";5.8999999999999995"
"153;85;""Female"";""Rural"";""Freelancer"";""Middle"";""Married"";""Life Insurance"";11696;2500000;""Medium"";0;8.5;""Mobile"";""UPI"";""SMS"";1;0;0;0;5866;2;8.2;8;""Tier 1"";""Yes"";"""";5.999999999999999"
"154;61;""Male"";""Urban"";""Business Owner"";""Upper"";""Married"";""Pocket Insurance"";567;300000;""Low"";1;9.7;""Mobile"";""Debit Card"";""App"";1;0;0;2;9774;7;11.6;85;""Tier 1"";""No"";"""";4.3999999999999995"
"155;55;""Male"";""Urban"";""Engineer"";""Upper"";""Married"";""Life Insurance"";28999;20000000;""Medium"";0;8.8;""App"";""UPI"";""Email"";1;1;0;1;10098;4;20.7;11;""Tier 1"";""No"";"""";3.5"
"156;57;""Female"";""Rural"";""Freelancer"";""Middle"";""Married"";""Life Insurance"";11696;2500000;""Medium"";1;-0.6;""Mobile"";""Debit Card"";""SMS"";1;1;0;0;11029;8;21.0;59;""Tier 1"";""Yes"";"""";4.699999999999999"
"157;29;""Female"";""Urban"";""Housewife"";""Lower"";""Married"";""Health Insurance"";12242;750000;""Medium"";1;14.2;""Desktop"";""Debit Card"";""Google Ads"";0;0;0;0;4272;3;11.7;23;""Tier 2"";""No"";"""";5.0"
"158;39;""Male"";""Urban"";""Teacher"";""Middle"";""Married"";""Pocket Insurance"";538;200000;""High"";1;12.8;""Desktop"";""NetBanking"";""Email"";0;0;0;0;13978;12;18.7;30;""Tier 2"";""Yes"";"""";4.6"
"159;32;""Female"";""Rural"";""Business Owner"";""Upper"";""Married"";""Pocket Insurance"";538;200000;""High"";1;12.9;""Desktop"";""Credit Card"";""Email"";1;0;0;0;9679;12;15.9;16;""Tier 2"";""Yes"";"""";4.8"
"160;65;""Female"";""Urban"";""Engineer"";""Upper"";""Married"";""Health Insurance"";46994;750000;""Medium"";2;5.4;""App"";""NetBanking"";""SMS"";0;0;0;2;2437;17;13.6;70;""Tier 2"";""Yes"";"""";5.1"
"161;66;""Female"";""Rural"";""Student"";""Lower"";""Single"";""Health Insurance"";72820;750000;""High"";4;12.4;""App"";""Credit Card"";""Email"";0;0;1;2;5111;13;15.3;30;""Tier 2"";""Yes"";"""";6.6000000000000005"
"162;76;""Male"";""Urban"";""Freelancer"";""Middle"";""Married"";""Health Insurance"";67029;400000;""Low"";1;13.0;""App"";""NetBanking"";""Email"";0;1;0;0;5500;5;12.2;3;""Tier 2"";""No"";"""";4.699999999999999"
"163;24;""Male"";""Rural"";""IT Professional"";""Upper"";""Married"";""Health Insurance"";8526;400000;""Low"";1;13.6;""Desktop"";""Credit Card"";""Partner Site"";1;1;0;2;5600;6;19.1;64;""Tier 2"";""No"";"""";4.3"
"164;29;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Health Insurance"";9676;400000;""Medium"";0;12.4;""Desktop"";""NetBanking"";""App"";0;0;0;0;7172;13;26.1;23;""Tier 1"";""No"";"""";5.0"
"165;35;""Female"";""Rural"";""Business Owner"";""Upper"";""Married"";""Pocket Insurance"";538;200000;""High"";0;4.5;""Desktop"";""NetBanking"";""Email"";0;0;1;2;4999;2;19.1;83;""Tier 2"";""Yes"";"""";6.1"
"166;68;""Male"";""Rural"";""Freelancer"";""Middle"";""Single"";""Travel Insurance"";729;50000;""High"";2;13.5;""Mobile"";""Debit Card"";""Partner Site"";1;1;1;3;4049;13;420.0;79;""Tier 2"";""No"";""2.0"";6.6000000000000005"
"167;18;""Male"";""Rural"";""Student"";""Lower"";""Single"";""Pocket Insurance"";303;10000;""Medium"";1;12.9;""App"";""NetBanking"";""SMS"";0;0;1;0;5149;2;12.4;80;""Tier 2"";""No"";"""";6.999999999999999"
"168;43;""Female"";""Semi-Urban"";""Business Owner"";""Upper"";""Married"";""Pocket Insurance"";538;200000;""Low"";1;10.6;""Mobile"";""Credit Card"";""Google Ads"";1;1;0;0;7662;10;16.1;64;""Tier 2"";""Yes"";"""";4.3999999999999995"
"169;52;""Female"";""Urban"";""Retired"";""Middle"";""Married"";""Travel Insurance"";807;200000;""High"";1;5.2;""Desktop"";""UPI"";""Google Ads"";1;1;0;3;13258;9;600.0;33;""Tier 2"";""No"";""2.0"";4.6"
"170;60;""Male"";""Rural"";""Student"";""Lower"";""Single"";""Health Insurance"";38264;1000000;""Low"";0;17.4;""App"";""UPI"";""App"";0;1;0;2;12544;9;5.8;58;""Tier 2"";""Yes"";"""";5.4"
"171;56;""Female"";""Urban"";""Housewife"";""Lower"";""Married"";""Pocket Insurance"";538;200000;""Low"";4;10.1;""Desktop"";""NetBanking"";""SMS"";0;0;1;3;3336;12;20.2;7;""Tier 2"";""No"";"""";6.5"
"172;83;""Female"";""Semi-Urban"";""Teacher"";""Middle"";""Married"";""Life Insurance"";11696;2500000;""Medium"";1;8.0;""Mobile"";""UPI"";""Partner Site"";0;1;0;2;14847;17;19.4;69;""Tier 3"";""Yes"";"""";3.9"
"173;57;""Male"";""Urban"";""Retired"";""Middle"";""Married"";""Pocket Insurance"";538;200000;""Medium"";1;15.0;""Desktop"";""NetBanking"";""Email"";0;1;0;3;5410;10;15.7;24;""Tier 3"";""Yes"";"""";4.6"
"174;33;""Female"";""Rural"";""Housewife"";""Lower"";""Married"";""Travel Insurance"";708;200000;""Medium"";1;13.0;""App"";""NetBanking"";""App"";1;1;0;0;3052;14;840.0;44;""Tier 2"";""Yes"";""10.0"";5.699999999999999"
"175;29;""Male"";""Semi-Urban"";""Business Owner"";""Upper"";""Married"";""Health Insurance"";8865;300000;""Medium"";0;10.4;""Mobile"";""Credit Card"";""Email"";0;1;0;0;10942;5;9.7;15;""Tier 2"";""No"";"""";4.1"
"176;31;""Male"";""Rural"";""Teacher"";""Middle"";""Married"";""Health Insurance"";11513;500000;""High"";1;0.9;""Mobile"";""Debit Card"";""App"";1;0;0;2;4702;3;11.7;72;""Tier 2"";""Yes"";"""";4.7"
"177;21;""Male"";""Urban"";""Student"";""Lower"";""Single"";""Pocket Insurance"";303;10000;""High"";0;0.7;""Desktop"";""UPI"";""App"";0;1;0;3;2516;12;16.9;9;""Tier 3"";""Yes"";"""";5.3"
"178;50;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Travel Insurance"";587;200000;""High"";1;11.3;""Mobile"";""Credit Card"";""Google Ads"";0;0;0;2;13457;9;120.0;39;""Tier 2"";""No"";""5.0"";5.3"
"179;52;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Travel Insurance"";587;200000;""Medium"";1;7.8;""Desktop"";""UPI"";""Email"";0;0;0;0;9986;3;180.0;1;""Tier 1"";""Yes"";""3.0"";5.3"
"180;79;""Female"";""Urban"";""Student"";""Lower"";""Single"";""Travel Insurance"";979;50000;""High"";1;13.1;""App"";""NetBanking"";""Email"";1;1;0;0;8170;7;840.0;87;""Tier 2"";""Yes"";""3.0"";5.3"
"181;30;""Female"";""Urban"";""Business Owner"";""Upper"";""Married"";""Life Insurance"";28999;20000000;""Medium"";0;10.2;""Mobile"";""UPI"";""SMS"";0;1;0;3;3866;7;14.9;9;""Tier 1"";""Yes"";"""";3.7"
"182;64;""Male"";""Rural"";""Retired"";""Middle"";""Married"";""Health Insurance"";37585;400000;""Medium"";4;10.2;""Mobile"";""UPI"";""Email"";0;0;0;2;12935;17;8.6;49;""Tier 2"";""Yes"";"""";5.9"
"183;67;""Female"";""Rural"";""Student"";""Lower"";""Single"";""Health Insurance"";53346;300000;""High"";2;13.4;""App"";""Debit Card"";""Partner Site"";0;0;1;2;5286;17;6.3;21;""Tier 1"";""Yes"";"""";6.6000000000000005"
"184;54;""Male"";""Rural"";""Student"";""Lower"";""Single"";""Health Insurance"";21042;400000;""High"";0;11.4;""Mobile"";""Debit Card"";""Google Ads"";0;1;1;3;10907;1;14.2;28;""Tier 1"";""Yes"";"""";6.7"
"185;23;""Female"";""Rural"";""Housewife"";""Lower"";""Married"";""Health Insurance"";8526;400000;""Low"";1;10.2;""Desktop"";""UPI"";""Google Ads"";0;0;0;1;11106;9;14.2;51;""Tier 2"";""Yes"";"""";5.4"
"186;58;""Female"";""Urban"";""Student"";""Lower"";""Single"";""Travel Insurance"";587;200000;""High"";2;12.4;""Mobile"";""NetBanking"";""Email"";1;0;1;1;10011;9;240.0;77;""Tier 1"";""Yes"";""7.0"";6.5"
"187;34;""Female"";""Rural"";""Freelancer"";""Middle"";""Married"";""Health Insurance"";14179;1000000;""Low"";1;4.2;""Desktop"";""UPI"";""Email"";1;1;0;1;13827;9;22.2;69;""Tier 1"";""No"";"""";5.1"
"188;77;""Male"";""Urban"";""Student"";""Lower"";""Single"";""Travel Insurance"";622;200000;""Low"";0;23.0;""Desktop"";""Credit Card"";""App"";1;0;0;0;14543;12;180.0;56;""Tier 2"";""No"";""10.0"";5.3"
"189;18;""Female"";""Urban"";""Housewife"";""Lower"";""Married"";""Pocket Insurance"";303;10000;""High"";2;3.4;""Mobile"";""UPI"";""Email"";1;1;1;0;9485;1;12.2;0;""Tier 2"";""Yes"";"""";7.8"
"190;24;""Male"";""Rural"";""Student"";""Lower"";""Single"";""Health Insurance"";9579;500000;""Low"";1;6.0;""Mobile"";""UPI"";""SMS"";0;1;1;2;12877;2;13.6;45;""Tier 3"";""Yes"";"""";6.7"
"191;22;""Female"";""Urban"";""Business Owner"";""Upper"";""Married"";""Pocket Insurance"";567;300000;""Low"";2;13.3;""Mobile"";""Credit Card"";""Google Ads"";1;0;0;2;9373;10;16.7;30;""Tier 1"";""Yes"";"""";5.6"
"192;18;""Male"";""Semi-Urban"";""Teacher"";""Middle"";""Married"";""Pocket Insurance"";303;10000;""High"";0;13.5;""Desktop"";""Credit Card"";""Email"";1;1;0;3;11222;11;15.9;89;""Tier 1"";""No"";"""";4.6"
"193;47;""Male"";""Urban"";""Teacher"";""Middle"";""Married"";""Travel Insurance"";687;50000;""Low"";0;11.3;""Desktop"";""NetBanking"";""SMS"";0;1;0;2;10985;18;840.0;18;""Tier 1"";""No"";""7.0"";4.6"
"194;21;""Female"";""Semi-Urban"";""Freelancer"";""Middle"";""Single"";""Health Insurance"";7814;300000;""Medium"";1;6.5;""Mobile"";""NetBanking"";""SMS"";0;0;0;3;14848;7;11.1;16;""Tier 2"";""No"";"""";4.699999999999999"
"195;23;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Pocket Insurance"";538;200000;""High"";2;12.9;""Desktop"";""Credit Card"";""Partner Site"";1;0;1;2;5703;8;11.1;45;""Tier 2"";""Yes"";"""";6.5"
"196;65;""Male"";""Urban"";""Student"";""Lower"";""Single"";""Pocket Insurance"";567;300000;""High"";2;11.8;""App"";""NetBanking"";""Partner Site"";1;1;1;3;9624;4;8.3;37;""Tier 1"";""Yes"";"""";6.5"
"197;63;""Male"";""Rural"";""Business Owner"";""Upper"";""Married"";""Life Insurance"";22777;10000000;""High"";1;14.2;""Desktop"";""Credit Card"";""SMS"";1;1;0;0;3468;15;9.6;59;""Tier 3"";""Yes"";"""";4.1000000000000005"
"198;67;""Female"";""Semi-Urban"";""IT Professional"";""Upper"";""Married"";""Health Insurance"";58326;400000;""Low"";0;4.8;""App"";""Credit Card"";""Google Ads"";0;1;0;2;11452;15;24.4;20;""Tier 3"";""No"";"""";3.9"
"199;61;""Male"";""Urban"";""IT Professional"";""Upper"";""Single"";""Travel Insurance"";729;200000;""High"";1;13.6;""Desktop"";""UPI"";""Google Ads"";1;1;0;3;14492;12;300.0;10;""Tier 2"";""No"";""2.0"";4.199999999999999"
"200;27;""Female"";""Rural"";""Student"";""Lower"";""Single"";""Travel Insurance"";356;50000;""Low"";2;6.8;""App"";""Debit Card"";""SMS"";1;0;1;0;10886;13;180.0;71;""Tier 2"";""No"";""2.0"";6.8999999999999995"
"201;49;""Male"";""Semi-Urban"";""Business Owner"";""Upper"";""Married"";""Travel Insurance"";417;50000;""High"";0;17.3;""Desktop"";""UPI"";""App"";1;1;0;2;4351;12;180.0;50;""Tier 2"";""No"";""2.0"";4.3999999999999995"
"202;56;""Female"";""Urban"";""Engineer"";""Upper"";""Married"";""Life Insurance"";28999;20000000;""High"";0;4.9;""Mobile"";""Credit Card"";""SMS"";1;0;0;1;13493;9;15.9;85;""Tier 2"";""No"";"""";3.5"
"203;60;""Female"";""Rural"";""Engineer"";""Upper"";""Single"";""Health Insurance"";27972;400000;""High"";1;18.4;""Desktop"";""NetBanking"";""App"";0;1;0;3;14241;10;13.7;64;""Tier 3"";""No"";"""";4.3"
"204;84;""Female"";""Urban"";""Freelancer"";""Middle"";""Married"";""Life Insurance"";28999;20000000;""Medium"";0;12.0;""Desktop"";""Debit Card"";""SMS"";1;0;0;3;11972;19;10.4;15;""Tier 2"";""Yes"";"""";4.3"
"205;71;""Female"";""Rural"";""Retired"";""Middle"";""Married"";""Life Insurance"";28999;20000000;""Low"";1;15.9;""Desktop"";""UPI"";""App"";0;1;0;0;6872;10;13.9;60;""Tier 3"";""No"";"""";4.3"
"206;49;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Travel Insurance"";641;200000;""High"";2;12.2;""Desktop"";""NetBanking"";""Partner Site"";0;1;1;3;9869;17;420.0;40;""Tier 1"";""Yes"";""3.0"";6.5"
"207;81;""Female"";""Urban"";""Teacher"";""Middle"";""Married"";""Travel Insurance"";729;200000;""High"";1;11.5;""Mobile"";""NetBanking"";""Google Ads"";1;0;0;1;10636;2;300.0;9;""Tier 3"";""No"";""2.0"";5.8999999999999995"
"208;60;""Male"";""Semi-Urban"";""Retired"";""Middle"";""Married"";""Travel Insurance"";587;200000;""Medium"";1;6.9;""Desktop"";""Debit Card"";""Email"";0;1;0;2;10918;6;60.0;31;""Tier 1"";""Yes"";""5.0"";4.6"
"209;74;""Female"";""Urban"";""Housewife"";""Lower"";""Married"";""Travel Insurance"";622;200000;""High"";4;6.3;""Mobile"";""Credit Card"";""SMS"";0;0;1;3;13877;12;60.0;47;""Tier 3"";""No"";""10.0"";6.5"
"210;49;""Female"";""Semi-Urban"";""IT Professional"";""Upper"";""Married"";""Pocket Insurance"";538;200000;""High"";0;5.3;""Mobile"";""Debit Card"";""App"";1;0;0;2;11968;11;18.5;84;""Tier 2"";""No"";"""";4.199999999999999"
"211;37;""Male"";""Semi-Urban"";""Freelancer"";""Middle"";""Single"";""Pocket Insurance"";538;200000;""Low"";2;11.5;""App"";""Debit Card"";""Email"";1;1;1;2;8669;16;13.0;51;""Tier 2"";""Yes"";"""";6.2"
"212;51;""Male"";""Semi-Urban"";""Teacher"";""Middle"";""Married"";""Health Insurance"";19256;300000;""High"";1;5.9;""App"";""Debit Card"";""App"";0;1;0;3;3908;19;24.4;63;""Tier 1"";""Yes"";"""";4.3"
"213;18;""Female"";""Semi-Urban"";""Engineer"";""Upper"";""Married"";""Pocket Insurance"";303;10000;""Low"";4;12.2;""Desktop"";""NetBanking"";""Google Ads"";0;0;0;0;8464;6;6.9;58;""Tier 1"";""No"";"""";5.3999999999999995"
"214;45;""Female"";""Rural"";""Freelancer"";""Middle"";""Married"";""Travel Insurance"";417;50000;""Medium"";0;13.6;""App"";""NetBanking"";""Email"";0;0;0;3;2692;13;240.0;89;""Tier 2"";""Yes"";""10.0"";5.4"
